"particip_code","rec_session","PE","rec_acc","rec_Obj"
23,1,"low",0,"metronome"
23,2,"low",0,"iceberglettuce2"
23,1,"low",0,"grandpiano2"
23,2,"medium",1,"keyboard2"
23,1,"medium",0,"handvacuum2"
23,1,"high",0,"sponge2"
23,2,"high",0,"pineapple2"
23,1,"medium",0,"lemon"
23,2,"low",1,"scale"
23,2,"medium",0,"orange"
23,2,"low",0,"electricguitar2"
23,2,"high",0,"pan"
23,2,"high",0,"oboe"
23,2,"low",1,"laud2"
23,1,"low",1,"flyswatter2"
23,1,"medium",0,"musicstand2"
23,2,"high",1,"rug"
23,2,"high",0,"iceberglettuce"
23,1,"high",0,"spraybottle"
23,1,"medium",0,"lettuce2"
23,1,"high",1,"guitarcase"
23,2,"medium",0,"maraca"
23,2,"medium",0,"glassmop"
23,1,"medium",0,"maraca2"
23,1,"medium",1,"wateringcan"
23,2,"medium",1,"drums2"
23,2,"low",0,"peppergreen"
23,1,"high",0,"harmonica2"
23,1,"low",0,"teapot"
23,1,"medium",0,"gong"
23,1,"high",0,"ginger2"
23,2,"low",0,"pitcher"
23,2,"medium",0,"garbagebin2"
23,2,"low",0,"leek2"
23,2,"high",0,"key2"
23,1,"low",1,"ironingboard2"
23,1,"low",1,"record2"
23,1,"low",0,"recyclingbin2"
23,1,"medium",0,"celery"
23,1,"low",0,"mushroom2"
23,2,"medium",0,"vacuumcleaner"
23,1,"medium",0,"panflute2"
23,2,"medium",0,"gong2"
23,1,"medium",0,"coffeebean"
23,1,"medium",0,"teapot2"
23,2,"medium",0,"cherrytomato2"
23,1,"high",0,"key"
23,1,"medium",0,"brusselssprout2"
23,1,"high",0,"mushroom"
23,2,"medium",0,"doormat2"
23,1,"low",0,"trombone2"
23,2,"medium",0,"guitarcase2"
23,1,"low",0,"mango2"
23,2,"medium",0,"carrot2"
23,1,"medium",0,"triangle"
23,1,"medium",0,"drums"
23,2,"medium",0,"handvacuum"
23,1,"high",0,"saw"
23,2,"medium",0,"towel"
23,1,"medium",0,"cherrytomato"
23,2,"high",0,"coconut"
23,1,"medium",0,"flutetrans"
23,1,"low",0,"endive2"
23,2,"high",0,"musicsheet"
23,1,"medium",0,"pan2"
23,2,"medium",0,"grape"
23,2,"medium",1,"saxophone"
23,2,"high",0,"garlic2"
23,1,"low",1,"saxophone2"
23,1,"high",0,"peanut"
23,1,"high",0,"dishsoap"
23,1,"high",0,"ironingboard"
23,2,"medium",1,"lettuce"
23,2,"medium",0,"carrot"
23,2,"low",1,"knife2"
23,2,"low",1,"pipepiano2"
23,1,"medium",0,"ginger"
23,1,"low",0,"saw2"
23,1,"high",0,"onion2"
23,1,"low",0,"dishsoap2"
23,1,"medium",0,"corn"
23,1,"high",0,"hihat2"
23,1,"low",0,"cushion"
23,1,"low",0,"pineapple"
23,2,"high",0,"endive"
23,1,"medium",0,"thermometer"
23,2,"medium",0,"rubbergloves"
23,2,"medium",0,"trumpet2"
23,1,"low",0,"harp"
23,2,"low",1,"broccoli2"
23,1,"low",0,"lemon2"
23,2,"low",0,"wateringcan2"
23,2,"medium",0,"marimba2"
23,2,"low",0,"grape2"
23,2,"high",0,"flute2"
23,2,"low",1,"tuba2"
23,1,"low",1,"timbal2"
23,1,"medium",0,"thread2"
23,1,"medium",0,"glassmop2"
23,2,"high",0,"match"
23,1,"medium",0,"spraybottle2"
23,2,"high",0,"thermometer2"
23,2,"low",0,"towel2"
23,2,"high",0,"grandpiano"
23,2,"low",0,"violin2"
23,2,"low",1,"lintroller"
23,2,"medium",0,"glass2"
23,1,"medium",0,"cabbage"
23,2,"high",0,"pitcher2"
23,2,"high",0,"cherry"
23,2,"medium",0,"knife"
23,2,"high",1,"thread"
23,1,"low",0,"vacuumcleaner2"
23,2,"high",0,"tuba"
23,2,"medium",0,"celery2"
23,2,"medium",0,"frenchhorn"
23,1,"high",0,"triangle2"
23,2,"low",0,"cucumber2"
23,2,"low",0,"onion"
23,2,"high",0,"cabbage2"
23,2,"medium",0,"greenolive"
23,2,"high",0,"metronome2"
23,2,"high",0,"safetypin2"
23,1,"medium",0,"marimba"
23,2,"low",0,"cauliflower"
23,1,"high",0,"kiwi"
23,2,"low",0,"timbal"
23,1,"high",0,"violin"
23,2,"high",0,"panflute"
23,1,"low",0,"speaker2"
23,2,"low",0,"oboe2"
23,1,"medium",0,"iron2"
23,2,"medium",0,"peppergreen2"
23,1,"medium",0,"mango"
23,2,"medium",0,"cushion2"
23,2,"low",0,"dustpan2"
23,1,"low",0,"orange2"
24,2,"medium",1,"handvacuum"
24,1,"low",0,"grandpiano2"
24,1,"high",1,"iron2"
24,2,"high",1,"pitcher2"
24,1,"high",1,"hihat2"
24,1,"high",0,"frenchhorn2"
24,2,"medium",0,"garlic2"
24,2,"medium",1,"leek"
24,2,"medium",1,"dustpan"
24,2,"low",1,"knife"
24,2,"medium",0,"marimba"
24,1,"high",0,"cherrytomato"
24,2,"high",0,"laud2"
24,2,"medium",0,"recyclingbin"
24,1,"low",0,"panflute2"
24,1,"medium",1,"harmonica2"
24,1,"high",1,"spraybottle2"
24,1,"medium",1,"dishsoap2"
24,2,"low",1,"iceberglettuce2"
24,2,"medium",1,"trumpet2"
24,1,"medium",1,"ironingboard"
24,1,"high",0,"electricdrumset"
24,1,"high",0,"mango"
24,1,"medium",1,"coffeebean"
24,1,"high",1,"dishsoap"
24,2,"medium",1,"pipepiano"
24,1,"medium",1,"celery"
24,1,"medium",0,"endive2"
24,1,"medium",0,"flyswatter2"
24,1,"medium",0,"harp2"
24,1,"medium",1,"saw"
24,1,"low",1,"pan"
24,2,"low",0,"oboe2"
24,1,"low",1,"glassmop2"
24,2,"medium",0,"key2"
24,1,"medium",0,"coconut2"
24,1,"high",0,"mango2"
24,2,"high",0,"violin2"
24,1,"medium",0,"record"
24,2,"low",0,"lettuce"
24,2,"medium",0,"triangle"
24,2,"low",1,"doormat2"
24,2,"high",0,"ginger"
24,2,"high",1,"rubbergloves"
24,2,"low",1,"knife2"
24,1,"low",0,"casabamelon2"
24,1,"medium",1,"recyclingbin2"
24,2,"high",0,"kiwi"
24,2,"high",1,"oboe"
24,1,"high",1,"mushroom"
24,1,"medium",0,"saxophone2"
24,1,"high",0,"handbrush"
24,2,"medium",1,"lintroller"
24,2,"medium",0,"cherry"
24,1,"medium",1,"lintroller2"
24,1,"medium",0,"pineapple"
24,2,"medium",1,"cushion2"
24,2,"low",0,"tuba"
24,1,"high",0,"handvacuum2"
24,1,"low",0,"onion"
24,1,"medium",1,"glass"
24,1,"high",1,"metronome2"
24,2,"low",0,"grape"
24,2,"medium",1,"cauliflower2"
24,2,"low",0,"pipepiano2"
24,2,"high",1,"cucumber2"
24,1,"low",0,"corn2"
24,1,"low",0,"saw2"
24,1,"low",0,"greenolive2"
24,1,"medium",0,"gong"
24,1,"low",0,"tambourine2"
24,2,"medium",1,"peppergreen"
24,1,"medium",0,"rug2"
24,2,"medium",0,"glass2"
24,1,"medium",0,"harp"
24,1,"medium",0,"onion2"
24,2,"medium",1,"guitarcase2"
24,1,"high",0,"cucumber"
24,1,"medium",1,"electricdrumset2"
24,1,"high",0,"tambourine"
24,2,"medium",0,"cabbage2"
24,1,"low",0,"thread2"
24,2,"medium",0,"handbrush2"
24,1,"low",1,"speaker2"
24,2,"medium",0,"flute2"
24,1,"medium",1,"thermometer"
24,1,"medium",1,"cushion"
24,2,"medium",1,"coconut"
24,1,"high",0,"lemon"
24,2,"medium",1,"pear"
24,1,"medium",0,"guitarcase"
24,2,"high",1,"harmonica"
24,1,"medium",1,"flyswatter"
24,1,"low",1,"maraca2"
24,2,"high",0,"pitcher"
24,1,"medium",1,"ginger2"
24,2,"medium",0,"musicsheet"
24,2,"medium",1,"scale"
24,2,"high",1,"marimba2"
24,1,"low",0,"scale2"
24,1,"high",1,"trombone"
24,1,"high",0,"brusselssprout"
24,1,"high",1,"corn"
24,2,"medium",1,"saxophone"
24,2,"medium",1,"flute"
24,2,"low",0,"eggplant2"
24,2,"low",1,"safetypin2"
24,1,"medium",0,"metronome"
24,1,"low",0,"lemon2"
24,1,"high",1,"timbal2"
24,1,"low",1,"brusselssprout2"
24,1,"medium",0,"hihat"
24,1,"high",0,"ironingboard2"
24,1,"low",0,"broccoli"
24,1,"low",0,"violin"
24,2,"high",1,"maraca"
24,1,"medium",1,"orange"
24,2,"medium",1,"iceberglettuce"
24,2,"medium",0,"towel2"
24,1,"low",0,"iron"
24,2,"low",1,"drums2"
24,1,"low",1,"record2"
24,2,"low",0,"pineapple2"
24,2,"medium",0,"match2"
24,2,"low",0,"musicsheet2"
24,2,"high",1,"dustpan2"
24,2,"low",1,"vacuumcleaner2"
24,1,"low",0,"teapot2"
24,1,"medium",0,"peanut2"
24,1,"medium",0,"cherry2"
24,2,"high",1,"garlic"
24,1,"medium",1,"mushroom2"
24,2,"high",1,"orange2"
24,2,"low",0,"pear2"
24,2,"high",0,"glassmop"
24,2,"low",0,"wateringcan2"
24,2,"low",1,"endive"
24,2,"medium",1,"celery2"
24,1,"medium",0,"electricguitar"
24,2,"high",1,"grape2"
24,2,"high",0,"grandpiano"
24,2,"medium",0,"eggplant"
24,2,"high",0,"peanut"
24,1,"low",0,"peppergreen2"
24,2,"high",1,"vacuumcleaner"
24,2,"medium",1,"gong2"
24,2,"medium",1,"garbagebin"
24,1,"high",0,"thermometer2"
24,2,"low",0,"keyboard2"
24,2,"low",1,"timbal"
24,2,"high",0,"electricguitar2"
24,2,"medium",1,"musicstand"
24,2,"high",1,"pan2"
24,2,"high",0,"leek2"
24,1,"medium",0,"match"
24,2,"low",1,"frenchhorn"
24,1,"high",1,"panflute"
24,2,"low",0,"teapot"
24,1,"high",0,"wateringcan"
24,2,"high",0,"rug"
24,1,"low",1,"sponge2"
24,2,"low",1,"rubbergloves2"
24,1,"medium",1,"coffeebean2"
24,2,"medium",0,"tuba2"
24,1,"medium",1,"speaker"
24,2,"medium",0,"broccoli2"
24,2,"low",1,"carrot2"
24,1,"low",0,"triangle2"
25,2,"medium",1,"harmonica"
25,1,"low",1,"glassmop2"
25,1,"high",0,"harp2"
25,2,"high",1,"musicsheet2"
25,1,"high",1,"ironingboard2"
25,1,"high",0,"garbagebin2"
25,2,"medium",0,"garlic2"
25,2,"medium",1,"leek"
25,2,"medium",1,"flute"
25,2,"low",0,"laud"
25,2,"medium",0,"match"
25,1,"high",1,"cherrytomato"
25,2,"high",0,"knife2"
25,2,"medium",1,"musicstand"
25,1,"low",0,"rug2"
25,1,"medium",0,"handvacuum2"
25,1,"high",1,"tambourine2"
25,1,"medium",1,"electricdrumset2"
25,2,"low",1,"iceberglettuce2"
25,2,"medium",0,"towel2"
25,1,"medium",1,"hihat"
25,1,"high",0,"dishsoap"
25,1,"high",0,"mango"
25,1,"medium",1,"coffeebean"
25,1,"high",1,"electricdrumset"
25,2,"medium",0,"safetypin"
25,1,"medium",1,"celery"
25,1,"medium",0,"endive2"
25,1,"medium",1,"flutetrans2"
25,1,"medium",1,"iron2"
25,1,"medium",1,"record"
25,1,"low",1,"metronome"
25,2,"low",0,"rubbergloves2"
25,1,"low",1,"grandpiano2"
25,2,"medium",1,"keyboard2"
25,1,"medium",1,"coconut2"
25,1,"high",1,"mango2"
25,2,"high",0,"wateringcan2"
25,1,"medium",1,"saw"
25,2,"low",0,"lettuce"
25,2,"medium",1,"thermometer"
25,2,"low",0,"electricguitar2"
25,2,"high",1,"ginger"
25,2,"high",1,"oboe"
25,2,"low",1,"laud2"
25,1,"low",0,"casabamelon2"
25,1,"medium",1,"musicstand2"
25,2,"high",0,"kiwi"
25,2,"high",1,"rubbergloves"
25,1,"high",1,"mushroom"
25,1,"medium",1,"scale2"
25,1,"high",0,"guitarcase"
25,2,"medium",1,"maraca"
25,2,"medium",0,"cherry"
25,1,"medium",0,"maraca2"
25,1,"medium",1,"pineapple"
25,2,"medium",1,"drums2"
25,2,"low",1,"vacuumcleaner"
25,1,"high",1,"harmonica2"
25,1,"low",1,"onion"
25,1,"medium",1,"gong"
25,1,"high",1,"pan2"
25,2,"low",0,"grape"
25,2,"medium",0,"cauliflower2"
25,2,"low",1,"safetypin2"
25,2,"high",1,"cucumber2"
25,1,"low",0,"corn2"
25,1,"low",1,"record2"
25,1,"low",0,"greenolive2"
25,1,"medium",1,"glass"
25,1,"low",0,"spraybottle2"
25,2,"medium",0,"peppergreen"
25,1,"medium",0,"panflute2"
25,2,"medium",0,"gong2"
25,1,"medium",1,"iron"
25,1,"medium",0,"onion2"
25,2,"medium",1,"handbrush2"
25,1,"high",1,"cucumber"
25,1,"medium",0,"dishsoap2"
25,1,"high",0,"spraybottle"
25,2,"medium",0,"cabbage2"
25,1,"low",1,"trombone2"
25,2,"medium",1,"guitarcase2"
25,1,"low",1,"sponge2"
25,2,"medium",0,"dustpan2"
25,1,"medium",1,"triangle"
25,1,"medium",1,"drums"
25,2,"medium",1,"coconut"
25,1,"high",0,"lemon"
25,2,"medium",1,"pear"
25,1,"medium",1,"handbrush"
25,2,"high",1,"handvacuum"
25,1,"medium",1,"flutetrans"
25,1,"low",1,"lintroller2"
25,2,"high",1,"musicsheet"
25,1,"medium",1,"ginger2"
25,2,"medium",0,"pitcher"
25,2,"medium",1,"saxophone"
25,2,"high",0,"match2"
25,1,"low",1,"saxophone2"
25,1,"high",1,"thread"
25,1,"high",1,"brusselssprout"
25,1,"high",1,"corn"
25,2,"medium",1,"scale"
25,2,"medium",1,"dustpan"
25,2,"low",0,"eggplant2"
25,2,"low",1,"pipepiano2"
25,1,"medium",1,"pan"
25,1,"low",0,"lemon2"
25,1,"high",0,"teapot2"
25,1,"low",0,"brusselssprout2"
25,1,"medium",0,"ironingboard"
25,1,"high",1,"hihat2"
25,1,"low",1,"broccoli"
25,1,"low",1,"wateringcan"
25,2,"high",1,"lintroller"
25,1,"medium",1,"orange"
25,2,"medium",1,"iceberglettuce"
25,2,"medium",0,"trumpet2"
25,1,"low",0,"harp"
25,2,"low",1,"cushion2"
25,1,"low",1,"saw2"
25,2,"low",0,"pineapple2"
25,2,"medium",0,"marimba2"
25,2,"low",1,"pitcher2"
25,2,"high",1,"flute2"
25,2,"low",1,"tuba2"
25,1,"low",1,"timbal2"
25,1,"medium",1,"peanut2"
25,1,"medium",1,"cherry2"
25,2,"high",1,"garlic"
25,1,"medium",1,"mushroom2"
25,2,"high",1,"orange2"
25,2,"low",0,"pear2"
25,2,"high",1,"grandpiano"
25,2,"low",1,"violin2"
25,2,"low",0,"endive"
25,2,"medium",0,"celery2"
25,1,"medium",1,"doormat"
25,2,"high",0,"grape2"
25,2,"high",1,"glassmop"
25,2,"medium",0,"eggplant"
25,2,"high",0,"peanut"
25,1,"low",1,"peppergreen2"
25,2,"high",1,"tuba"
25,2,"medium",1,"glass2"
25,2,"medium",1,"frenchhorn"
25,1,"high",0,"triangle2"
25,2,"low",0,"key2"
25,2,"low",1,"teapot"
25,2,"high",0,"doormat2"
25,2,"medium",1,"recyclingbin"
25,2,"high",1,"metronome2"
25,2,"high",0,"leek2"
25,1,"medium",1,"marimba"
25,2,"low",0,"garbagebin"
25,1,"high",0,"rug"
25,2,"low",0,"timbal"
25,1,"high",1,"violin"
25,2,"high",1,"panflute"
25,1,"low",1,"speaker2"
25,2,"low",0,"oboe2"
25,1,"medium",1,"coffeebean2"
25,2,"medium",1,"vacuumcleaner2"
25,1,"medium",1,"sponge"
25,2,"medium",1,"broccoli2"
25,2,"low",0,"carrot2"
25,1,"low",1,"thermometer2"
26,2,"medium",0,"harmonica"
26,1,"low",0,"cherry2"
26,1,"high",0,"harp2"
26,2,"high",0,"musicsheet2"
26,1,"high",1,"corn2"
26,1,"high",1,"cauliflower2"
26,2,"medium",1,"match2"
26,2,"medium",1,"safetypin"
26,2,"medium",1,"flute"
26,2,"low",0,"laud"
26,2,"medium",1,"garlic"
26,1,"high",0,"handbrush"
26,2,"high",0,"eggplant2"
26,2,"medium",1,"musicstand"
26,1,"low",1,"kiwi2"
26,1,"medium",1,"coconut2"
26,1,"high",1,"tambourine2"
26,1,"medium",1,"electricdrumset2"
26,2,"low",1,"rubbergloves2"
26,2,"medium",1,"pear2"
26,1,"medium",0,"hihat"
26,1,"high",1,"brusselssprout"
26,1,"high",1,"sponge"
26,1,"medium",1,"iron"
26,1,"high",1,"electricdrumset"
26,2,"medium",1,"leek"
26,1,"medium",1,"glass"
26,1,"medium",0,"lintroller2"
26,1,"medium",1,"flutetrans2"
26,1,"medium",0,"coffeebean2"
26,1,"medium",1,"record"
26,1,"low",1,"metronome"
26,2,"low",0,"iceberglettuce2"
26,1,"low",0,"grandpiano2"
26,2,"medium",1,"keyboard2"
26,1,"medium",1,"handvacuum2"
26,1,"high",0,"sponge2"
26,2,"high",1,"pineapple2"
26,1,"medium",1,"lemon"
26,2,"low",1,"scale"
26,2,"medium",0,"orange"
26,2,"low",0,"electricguitar2"
26,2,"high",1,"pan"
26,2,"high",1,"oboe"
26,2,"low",1,"laud2"
26,1,"low",0,"flyswatter2"
26,1,"medium",1,"musicstand2"
26,2,"high",1,"rug"
26,2,"high",1,"iceberglettuce"
26,1,"high",1,"spraybottle"
26,1,"medium",1,"lettuce2"
26,1,"high",0,"guitarcase"
26,2,"medium",0,"maraca"
26,2,"medium",0,"glassmop"
26,1,"medium",1,"maraca2"
26,1,"medium",0,"wateringcan"
26,2,"medium",1,"drums2"
26,2,"low",0,"peppergreen"
26,1,"high",0,"harmonica2"
26,1,"low",1,"teapot"
26,1,"medium",1,"gong"
26,1,"high",1,"ginger2"
26,2,"low",0,"pitcher"
26,2,"medium",1,"garbagebin2"
26,2,"low",0,"leek2"
26,2,"high",0,"key2"
26,1,"low",1,"ironingboard2"
26,1,"low",1,"record2"
26,1,"low",1,"recyclingbin2"
26,1,"medium",1,"celery"
26,1,"low",1,"mushroom2"
26,2,"medium",0,"vacuumcleaner"
26,1,"medium",1,"panflute2"
26,2,"medium",0,"gong2"
26,1,"medium",1,"coffeebean"
26,1,"medium",1,"teapot2"
26,2,"medium",0,"cherrytomato2"
26,1,"high",1,"key"
26,1,"medium",0,"brusselssprout2"
26,1,"high",1,"mushroom"
26,2,"medium",0,"doormat2"
26,1,"low",1,"trombone2"
26,2,"medium",1,"guitarcase2"
26,1,"low",1,"mango2"
26,2,"medium",0,"carrot2"
26,1,"medium",1,"triangle"
26,1,"medium",1,"drums"
26,2,"medium",1,"handvacuum"
26,1,"high",1,"saw"
26,2,"medium",1,"towel"
26,1,"medium",1,"cherrytomato"
26,2,"high",0,"coconut"
26,1,"medium",1,"flutetrans"
26,1,"low",0,"endive2"
26,2,"high",1,"musicsheet"
26,1,"medium",1,"pan2"
26,2,"medium",0,"grape"
26,2,"medium",1,"saxophone"
26,2,"high",1,"garlic2"
26,1,"low",1,"saxophone2"
26,1,"high",0,"peanut"
26,1,"high",1,"dishsoap"
26,1,"high",1,"ironingboard"
26,2,"medium",1,"lettuce"
26,2,"medium",0,"carrot"
26,2,"low",1,"knife2"
26,2,"low",0,"pipepiano2"
26,1,"medium",1,"ginger"
26,1,"low",1,"saw2"
26,1,"high",0,"onion2"
26,1,"low",1,"dishsoap2"
26,1,"medium",1,"corn"
26,1,"high",1,"hihat2"
26,1,"low",1,"cushion"
26,1,"low",1,"pineapple"
26,2,"high",1,"endive"
26,1,"medium",1,"thermometer"
26,2,"medium",1,"rubbergloves"
26,2,"medium",1,"trumpet2"
26,1,"low",0,"harp"
26,2,"low",1,"broccoli2"
26,1,"low",1,"lemon2"
26,2,"low",1,"wateringcan2"
26,2,"medium",1,"marimba2"
26,2,"low",1,"grape2"
26,2,"high",0,"flute2"
26,2,"low",1,"tuba2"
26,1,"low",1,"timbal2"
26,1,"medium",1,"thread2"
26,1,"medium",1,"glassmop2"
26,2,"high",1,"match"
26,1,"medium",0,"spraybottle2"
26,2,"high",1,"thermometer2"
26,2,"low",1,"towel2"
26,2,"high",1,"grandpiano"
26,2,"low",1,"violin2"
26,2,"low",1,"lintroller"
26,2,"medium",1,"glass2"
26,1,"medium",1,"cabbage"
26,2,"high",0,"pitcher2"
26,2,"high",0,"cherry"
26,2,"medium",1,"knife"
26,2,"high",0,"thread"
26,1,"low",0,"vacuumcleaner2"
26,2,"high",0,"tuba"
26,2,"medium",0,"celery2"
26,2,"medium",0,"frenchhorn"
26,1,"high",1,"triangle2"
26,2,"low",0,"cucumber2"
26,2,"low",0,"onion"
26,2,"high",1,"cabbage2"
26,2,"medium",0,"greenolive"
26,2,"high",0,"metronome2"
26,2,"high",1,"safetypin2"
26,1,"medium",1,"marimba"
26,2,"low",1,"cauliflower"
26,1,"high",0,"kiwi"
26,2,"low",1,"timbal"
26,1,"high",0,"violin"
26,2,"high",1,"panflute"
26,1,"low",0,"speaker2"
26,2,"low",1,"oboe2"
26,1,"medium",1,"iron2"
26,2,"medium",0,"peppergreen2"
26,1,"medium",1,"mango"
26,2,"medium",1,"cushion2"
26,2,"low",1,"dustpan2"
26,1,"low",1,"orange2"
27,2,"medium",1,"handvacuum"
27,1,"low",0,"grandpiano2"
27,1,"high",1,"iron2"
27,2,"high",0,"pitcher2"
27,1,"high",1,"hihat2"
27,1,"high",0,"frenchhorn2"
27,2,"medium",1,"garlic2"
27,2,"medium",0,"leek"
27,2,"medium",0,"dustpan"
27,2,"low",0,"knife"
27,2,"medium",1,"marimba"
27,1,"high",0,"cherrytomato"
27,2,"high",0,"laud2"
27,2,"medium",0,"recyclingbin"
27,1,"low",0,"panflute2"
27,1,"medium",1,"harmonica2"
27,1,"high",1,"spraybottle2"
27,1,"medium",1,"dishsoap2"
27,2,"low",0,"iceberglettuce2"
27,2,"medium",0,"trumpet2"
27,1,"medium",0,"ironingboard"
27,1,"high",1,"electricdrumset"
27,1,"high",1,"mango"
27,1,"medium",0,"coffeebean"
27,1,"high",0,"dishsoap"
27,2,"medium",0,"pipepiano"
27,1,"medium",1,"celery"
27,1,"medium",1,"endive2"
27,1,"medium",1,"flyswatter2"
27,1,"medium",0,"harp2"
27,1,"medium",1,"saw"
27,1,"low",1,"pan"
27,2,"low",0,"oboe2"
27,1,"low",1,"glassmop2"
27,2,"medium",0,"key2"
27,1,"medium",0,"coconut2"
27,1,"high",1,"mango2"
27,2,"high",0,"violin2"
27,1,"medium",1,"record"
27,2,"low",1,"lettuce"
27,2,"medium",1,"triangle"
27,2,"low",0,"doormat2"
27,2,"high",0,"ginger"
27,2,"high",0,"rubbergloves"
27,2,"low",0,"knife2"
27,1,"low",1,"casabamelon2"
27,1,"medium",1,"recyclingbin2"
27,2,"high",1,"kiwi"
27,2,"high",1,"oboe"
27,1,"high",1,"mushroom"
27,1,"medium",1,"saxophone2"
27,1,"high",0,"handbrush"
27,2,"medium",1,"lintroller"
27,2,"medium",0,"cherry"
27,1,"medium",1,"lintroller2"
27,1,"medium",1,"pineapple"
27,2,"medium",0,"cushion2"
27,2,"low",0,"tuba"
27,1,"high",1,"handvacuum2"
27,1,"low",0,"onion"
27,1,"medium",1,"glass"
27,1,"high",1,"metronome2"
27,2,"low",0,"grape"
27,2,"medium",0,"cauliflower2"
27,2,"low",0,"pipepiano2"
27,2,"high",0,"cucumber2"
27,1,"low",1,"corn2"
27,1,"low",1,"saw2"
27,1,"low",0,"greenolive2"
27,1,"medium",0,"gong"
27,1,"low",1,"tambourine2"
27,2,"medium",1,"peppergreen"
27,1,"medium",1,"rug2"
27,2,"medium",0,"glass2"
27,1,"medium",1,"harp"
27,1,"medium",0,"onion2"
27,2,"medium",0,"guitarcase2"
27,1,"high",1,"cucumber"
27,1,"medium",1,"electricdrumset2"
27,1,"high",1,"tambourine"
27,2,"medium",0,"cabbage2"
27,1,"low",0,"thread2"
27,2,"medium",0,"handbrush2"
27,1,"low",0,"speaker2"
27,2,"medium",0,"flute2"
27,1,"medium",1,"thermometer"
27,1,"medium",0,"cushion"
27,2,"medium",1,"coconut"
27,1,"high",0,"lemon"
27,2,"medium",0,"pear"
27,1,"medium",0,"guitarcase"
27,2,"high",0,"harmonica"
27,1,"medium",1,"flyswatter"
27,1,"low",0,"maraca2"
27,2,"high",0,"pitcher"
27,1,"medium",1,"ginger2"
27,2,"medium",1,"musicsheet"
27,2,"medium",1,"scale"
27,2,"high",1,"marimba2"
27,1,"low",0,"scale2"
27,1,"high",0,"trombone"
27,1,"high",1,"brusselssprout"
27,1,"high",0,"corn"
27,2,"medium",0,"saxophone"
27,2,"medium",1,"flute"
27,2,"low",1,"eggplant2"
27,2,"low",1,"safetypin2"
27,1,"medium",0,"metronome"
27,1,"low",0,"lemon2"
27,1,"high",0,"timbal2"
27,1,"low",0,"brusselssprout2"
27,1,"medium",0,"hihat"
27,1,"high",0,"ironingboard2"
27,1,"low",0,"broccoli"
27,1,"low",1,"violin"
27,2,"high",0,"maraca"
27,1,"medium",1,"orange"
27,2,"medium",1,"iceberglettuce"
27,2,"medium",0,"towel2"
27,1,"low",1,"iron"
27,2,"low",1,"drums2"
27,1,"low",1,"record2"
27,2,"low",0,"pineapple2"
27,2,"medium",0,"match2"
27,2,"low",1,"musicsheet2"
27,2,"high",1,"dustpan2"
27,2,"low",0,"vacuumcleaner2"
27,1,"low",0,"teapot2"
27,1,"medium",0,"peanut2"
27,1,"medium",0,"cherry2"
27,2,"high",1,"garlic"
27,1,"medium",0,"mushroom2"
27,2,"high",0,"orange2"
27,2,"low",1,"pear2"
27,2,"high",0,"glassmop"
27,2,"low",0,"wateringcan2"
27,2,"low",0,"endive"
27,2,"medium",0,"celery2"
27,1,"medium",0,"electricguitar"
27,2,"high",0,"grape2"
27,2,"high",1,"grandpiano"
27,2,"medium",0,"eggplant"
27,2,"high",0,"peanut"
27,1,"low",1,"peppergreen2"
27,2,"high",0,"vacuumcleaner"
27,2,"medium",0,"gong2"
27,2,"medium",0,"garbagebin"
27,1,"high",0,"thermometer2"
27,2,"low",0,"keyboard2"
27,2,"low",0,"timbal"
27,2,"high",0,"electricguitar2"
27,2,"medium",0,"musicstand"
27,2,"high",0,"pan2"
27,2,"high",1,"leek2"
27,1,"medium",0,"match"
27,2,"low",0,"frenchhorn"
27,1,"high",0,"panflute"
27,2,"low",1,"teapot"
27,1,"high",1,"wateringcan"
27,2,"high",0,"rug"
27,1,"low",1,"sponge2"
27,2,"low",0,"rubbergloves2"
27,1,"medium",0,"coffeebean2"
27,2,"medium",0,"tuba2"
27,1,"medium",1,"speaker"
27,2,"medium",1,"broccoli2"
27,2,"low",0,"carrot2"
27,1,"low",1,"triangle2"
28,2,"medium",0,"harmonica"
28,1,"low",1,"glassmop2"
28,1,"high",1,"harp2"
28,2,"high",0,"musicsheet2"
28,1,"high",0,"ironingboard2"
28,1,"high",1,"garbagebin2"
28,2,"medium",1,"garlic2"
28,2,"medium",1,"leek"
28,2,"medium",0,"flute"
28,2,"low",1,"laud"
28,2,"medium",1,"match"
28,1,"high",1,"cherrytomato"
28,2,"high",0,"knife2"
28,2,"medium",1,"musicstand"
28,1,"low",1,"rug2"
28,1,"medium",1,"handvacuum2"
28,1,"high",1,"tambourine2"
28,1,"medium",1,"electricdrumset2"
28,2,"low",0,"iceberglettuce2"
28,2,"medium",0,"towel2"
28,1,"medium",1,"hihat"
28,1,"high",0,"dishsoap"
28,1,"high",1,"mango"
28,1,"medium",1,"coffeebean"
28,1,"high",1,"electricdrumset"
28,2,"medium",1,"safetypin"
28,1,"medium",1,"celery"
28,1,"medium",1,"endive2"
28,1,"medium",1,"flutetrans2"
28,1,"medium",0,"iron2"
28,1,"medium",1,"record"
28,1,"low",1,"metronome"
28,2,"low",0,"rubbergloves2"
28,1,"low",1,"grandpiano2"
28,2,"medium",1,"keyboard2"
28,1,"medium",1,"coconut2"
28,1,"high",0,"mango2"
28,2,"high",1,"wateringcan2"
28,1,"medium",1,"saw"
